%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Oxygen Units: ml/l
Device: Aanderaa Optode 4175 (S/N 18) from: 2011-Oct-02 to: 2012-Aug-12
Device: Aanderaa Optode 4175 (S/N 1684) from: 2012-Aug-13 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-08-13
Sample Period: 60s from:2012-08-13 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Oxygen (ml/l) , Oxygen QC Flag , Oxygen Number Data Averaged , Oxygen Standard Deviation , Oxygen Bin Time Mean
213.135417 ,   1.222587 , 7 , 10 ,   0.004759 , 213.135403
213.142361 ,   1.236454 , 7 , 10 ,   0.007320 , 213.142347
213.149306 ,   1.226610 , 7 , 10 ,   0.001530 , 213.149292
213.156250 ,   1.240439 , 7 , 10 ,   0.008895 , 213.156236
213.163194 ,   1.255056 , 7 , 10 ,   0.001627 , 213.163181
213.170139 ,   1.246876 , 7 , 10 ,   0.009989 , 213.170125
213.177083 ,   1.176185 , 7 , 10 ,   0.025248 , 213.177070
213.184028 ,   1.141266 , 7 , 10 ,   0.006942 , 213.184014
213.190972 ,   1.175986 , 7 , 10 ,   0.019177 , 213.190958
213.197917 ,   1.186125 , 7 , 10 ,   0.002548 , 213.197903
213.204861 ,   1.184438 , 7 , 10 ,   0.003542 , 213.204847
213.211806 ,   1.200635 , 7 , 10 ,   0.005980 , 213.211792
213.218750 ,   1.202627 , 7 , 10 ,   0.009233 , 213.218736
213.225694 ,   1.159348 , 7 , 10 ,   0.010416 , 213.225681
213.232639 ,   1.139060 , 7 , 10 ,   0.002732 , 213.232625
213.239583 ,   1.130562 , 7 , 10 ,   0.004057 , 213.239570
213.246528 ,   1.122622 , 7 , 10 ,   0.003276 , 213.246514
213.253472 ,   1.112800 , 7 , 10 ,   0.002708 , 213.253458
213.260417 ,   1.106765 , 7 , 10 ,   0.001954 , 213.260403
213.267361 ,   1.118158 , 7 , 10 ,   0.010269 , 213.267347
213.274306 ,   1.164334 , 7 , 10 ,   0.013144 , 213.274292
213.281250 ,   1.204550 , 7 , 10 ,   0.006617 , 213.281236
213.288194 ,   1.206116 , 7 , 10 ,   0.000974 , 213.288181
213.295139 ,   1.206527 , 7 , 10 ,   0.002335 , 213.295125
213.302083 ,   1.205800 , 7 , 10 ,   0.002403 , 213.302070
213.309028 ,   1.210819 , 7 , 10 ,   0.000817 , 213.309014
213.315972 ,   1.174721 , 7 , 10 ,   0.020287 , 213.315958
213.322917 ,   1.123317 , 7 , 10 ,   0.012266 , 213.322903
213.329861 ,   1.113673 , 7 , 10 ,   0.004649 , 213.329847
213.336806 ,   1.122354 , 7 , 10 ,   0.002925 , 213.336792
213.343750 ,   1.136970 , 7 , 10 ,   0.003558 , 213.343736
213.350694 ,   1.151922 , 7 , 10 ,   0.007703 , 213.350681
213.357639 ,   1.146427 , 7 , 10 ,   0.006835 , 213.357625
213.364583 ,   1.131930 , 7 , 10 ,   0.002667 , 213.364570
213.371528 ,   1.138400 , 7 , 10 ,   0.008236 , 213.371514
213.378472 ,   1.149422 , 7 , 10 ,   0.002780 , 213.378458
213.385417 ,   1.121759 , 7 , 10 ,   0.012721 , 213.385403
213.392361 ,   1.096937 , 7 , 10 ,   0.003118 , 213.392347
213.399306 ,   1.101890 , 7 , 10 ,   0.004603 , 213.399292
213.406250 ,   1.102622 , 7 , 10 ,   0.002984 , 213.406236
213.413194 ,   1.100643 , 7 , 10 ,   0.002837 , 213.413181
213.420139 ,   1.087624 , 7 , 10 ,   0.002911 , 213.420125
213.427083 ,   1.080913 , 7 , 10 ,   0.001618 , 213.427070
213.434028 ,   1.088671 , 7 , 10 ,   0.003784 , 213.434014
213.440972 ,   1.139227 , 7 , 10 ,   0.035311 , 213.440958
213.447917 ,   1.193910 , 7 , 10 ,   0.007213 , 213.447903
213.454861 ,   1.193977 , 7 , 10 ,   0.011148 , 213.454847
213.461806 ,   1.167231 , 7 , 10 ,   0.004847 , 213.461792
213.468750 ,   1.182936 , 7 , 10 ,   0.004376 , 213.468736
213.475694 ,   1.181360 , 7 , 10 ,   0.006172 , 213.475681
213.482639 ,   1.154167 , 7 , 10 ,   0.008747 , 213.482625
213.489583 ,   1.141539 , 7 , 10 ,   0.002937 , 213.489570
213.496528 ,   1.128501 , 7 , 10 ,   0.002847 , 213.496514
213.503472 ,   1.100931 , 7 , 10 ,   0.014812 , 213.503458
213.510417 ,   1.064738 , 7 , 10 ,   0.004954 , 213.510403
213.517361 ,   1.053564 , 7 , 10 ,   0.004024 , 213.517347
213.524306 ,   1.065301 , 7 , 10 ,   0.021018 , 213.524292
213.531250 ,   1.125710 , 7 , 10 ,   0.006227 , 213.531236
213.538194 ,   1.112011 , 7 , 10 ,   0.003520 , 213.538181
213.545139 ,   1.124510 , 7 , 10 ,   0.009556 , 213.545125
213.552083 ,   1.212140 , 7 , 10 ,   0.031465 , 213.552070
213.559028 ,   1.252136 , 7 , 10 ,   0.001523 , 213.559014
213.565972 ,   1.255393 , 7 , 10 ,   0.004478 , 213.565958
213.572917 ,   1.266582 , 7 , 10 ,   0.001153 , 213.572903
213.579861 ,   1.271907 , 7 , 10 ,   0.005662 , 213.579847
213.586806 ,   1.247352 , 7 , 10 ,   0.023115 , 213.586792
213.593750 ,   1.224004 , 7 , 10 ,   0.002115 , 213.593736
213.600694 ,   1.228958 , 7 , 10 ,   0.001796 , 213.600681
213.607639 ,   1.193069 , 7 , 10 ,   0.018739 , 213.607625
213.614583 ,   1.144774 , 7 , 10 ,   0.009353 , 213.614570
213.621528 ,   1.163930 , 7 , 10 ,   0.013766 , 213.621514
213.628472 ,   1.124436 , 7 , 10 ,   0.014815 , 213.628458
213.635417 ,   1.107285 , 7 , 10 ,   0.009399 , 213.635403
213.642361 ,   1.126589 , 7 , 10 ,   0.006356 , 213.642347
213.649306 ,   1.132773 , 7 , 10 ,   0.003300 , 213.649292
213.656250 ,   1.136690 , 7 , 10 ,   0.004384 , 213.656236
213.663194 ,   1.154621 , 7 , 10 ,   0.002263 , 213.663181
213.670139 ,   1.153958 , 7 , 10 ,   0.001513 , 213.670125
213.677083 ,   1.144499 , 7 , 10 ,   0.004588 , 213.677070
213.684028 ,   1.160163 , 7 , 10 ,   0.017604 , 213.684014
213.690972 ,   1.197258 , 7 , 10 ,   0.005509 , 213.690958
213.697917 ,   1.197210 , 7 , 10 ,   0.010576 , 213.697903
213.704861 ,   1.236171 , 7 , 10 ,   0.006268 , 213.704847
213.711806 ,   1.237328 , 7 , 10 ,   0.001415 , 213.711792
213.718750 ,   1.233659 , 7 , 10 ,   0.005494 , 213.718736
213.725694 ,   1.200705 , 7 , 10 ,   0.010785 , 213.725681
213.732639 ,   1.171367 , 7 , 10 ,   0.012138 , 213.732625
213.739583 ,   1.141658 , 7 , 10 ,   0.003783 , 213.739570
213.746528 ,   1.173627 , 7 , 10 ,   0.013052 , 213.746514
213.753472 ,   1.191022 , 7 , 10 ,   0.001795 , 213.753458
213.760417 ,   1.162612 , 7 , 10 ,   0.021306 , 213.760403
213.767361 ,   1.129034 , 7 , 10 ,   0.003388 , 213.767347
213.774306 ,   1.142619 , 7 , 10 ,   0.001959 , 213.774292
213.781250 ,   1.099596 , 7 , 10 ,   0.028373 , 213.781236
213.788194 ,   1.035948 , 7 , 10 ,   0.017876 , 213.788181
213.795139 ,   0.988656 , 7 , 10 ,   0.006726 , 213.795125
213.802083 ,   0.977229 , 7 , 10 ,   0.004012 , 213.802070
213.809028 ,   0.980518 , 7 , 10 ,   0.006006 , 213.809014
213.815972 ,   1.003167 , 7 , 10 ,   0.007733 , 213.815958
213.822917 ,   0.982669 , 7 , 10 ,   0.007376 , 213.822903
213.829861 ,   0.975051 , 7 , 10 ,   0.001232 , 213.829847
213.836806 ,   0.980096 , 7 , 10 ,   0.002150 , 213.836792
213.843750 ,   1.006274 , 7 , 10 ,   0.025426 , 213.843736
213.850694 ,   1.069736 , 7 , 10 ,   0.016550 , 213.850681
213.857639 ,   1.111341 , 7 , 10 ,   0.002940 , 213.857625
213.864583 ,   1.154697 , 7 , 10 ,   0.013943 , 213.864570
213.871528 ,   1.152403 , 7 , 10 ,   0.007776 , 213.871514
213.878472 ,   1.138772 , 7 , 10 ,   0.001267 , 213.878458
213.885417 ,   1.142469 , 7 , 10 ,   0.004288 , 213.885403
213.892361 ,   1.160607 , 7 , 10 ,   0.001173 , 213.892347
213.899306 ,   1.161876 , 7 , 10 ,   0.004353 , 213.899292
213.906250 ,   1.162699 , 7 , 10 ,   0.003259 , 213.906236
213.913194 ,   1.154628 , 7 , 10 ,   0.003361 , 213.913181
213.920139 ,   1.137329 , 7 , 10 ,   0.005125 , 213.920125
213.927083 ,   1.105458 , 7 , 10 ,   0.019618 , 213.927070
213.934028 ,   1.068057 , 7 , 10 ,   0.004014 , 213.934014
213.940972 ,   1.057772 , 7 , 10 ,   0.005049 , 213.940958
213.947917 ,   1.040533 , 7 , 10 ,   0.003590 , 213.947903
213.954861 ,   1.055413 , 7 , 10 ,   0.021619 , 213.954847
213.961806 ,   1.109386 , 7 , 10 ,   0.008688 , 213.961792
213.968750 ,   1.118480 , 7 , 10 ,   0.002184 , 213.968736
213.975694 ,   1.104409 , 7 , 10 ,   0.002691 , 213.975681
213.982639 ,   1.108525 , 7 , 10 ,   0.004566 , 213.982625
213.989583 ,   1.115881 , 7 , 10 ,   0.001923 , 213.989570
213.996528 ,   1.109248 , 7 , 10 ,   0.002588 , 213.996514
214.003472 ,   1.111737 , 7 , 10 ,   0.002153 , 214.003458
214.010417 ,   1.113086 , 7 , 10 ,   0.000712 , 214.010403
214.017361 ,   1.122638 , 7 , 10 ,   0.005599 , 214.017347
214.024306 ,   1.151775 , 7 , 10 ,   0.007955 , 214.024292
214.031250 ,   1.176326 , 7 , 10 ,   0.007759 , 214.031236
214.038194 ,   1.176663 , 7 , 10 ,   0.007578 , 214.038181
214.045139 ,   1.146924 , 7 , 10 ,   0.009471 , 214.045125
214.052083 ,   1.146849 , 7 , 10 ,   0.005539 , 214.052070
214.059028 ,   1.191372 , 7 , 10 ,   0.012850 , 214.059014
214.065972 ,   1.213799 , 7 , 10 ,   0.013441 , 214.065958
214.072917 ,   1.049437 , 7 , 10 ,   0.040795 , 214.072903
214.079861 ,   0.994751 , 7 , 10 ,   0.017302 , 214.079847
214.086806 ,   1.022530 , 7 , 10 ,   0.010224 , 214.086792
214.093750 ,   1.029511 , 7 , 10 ,   0.015179 , 214.093736
214.100694 ,   0.986353 , 7 , 10 ,   0.008551 , 214.100681
214.107639 ,   0.974373 , 7 , 10 ,   0.006859 , 214.107625
214.114583 ,   0.993242 , 7 , 10 ,   0.005314 , 214.114570
214.121528 ,   1.002035 , 7 , 10 ,   0.001731 , 214.121514
214.128472 ,   0.995184 , 7 , 10 ,   0.002673 , 214.128458
214.135417 ,   1.087335 , 7 , 10 ,   0.057000 , 214.135403
214.142361 ,   1.212830 , 7 , 10 ,   0.011449 , 214.142347
214.149306 ,   1.224328 , 7 , 10 ,   0.008260 , 214.149292
214.156250 ,   1.213620 , 7 , 10 ,   0.004077 , 214.156236
214.163194 ,   1.237835 , 7 , 10 ,   0.004550 , 214.163181
214.170139 ,   1.216241 , 7 , 10 ,   0.010220 , 214.170125
214.177083 ,   1.187732 , 7 , 10 ,   0.007255 , 214.177070
214.184028 ,   1.155228 , 7 , 10 ,   0.014257 , 214.184014
214.190972 ,   1.117681 , 7 , 10 ,   0.006812 , 214.190958
214.197917 ,   1.163950 , 7 , 10 ,   0.031694 , 214.197903
214.204861 ,   1.202788 , 7 , 10 ,   0.002047 , 214.204847
214.211806 ,   1.189379 , 7 , 10 ,   0.003356 , 214.211792
214.218750 ,   1.178801 , 7 , 10 ,   0.003419 , 214.218736
214.225694 ,   1.191498 , 7 , 10 ,   0.006470 , 214.225681
214.232639 ,   1.202093 , 7 , 10 ,   0.003319 , 214.232625
214.239583 ,   1.184742 , 7 , 10 ,   0.005911 , 214.239570
214.246528 ,   1.192576 , 7 , 10 ,   0.010965 , 214.246514
214.253472 ,   1.208400 , 7 , 10 ,   0.000957 , 214.253458
214.260417 ,   1.212801 , 7 , 10 ,   0.003610 , 214.260403
214.267361 ,   1.192015 , 7 , 10 ,   0.008090 , 214.267347
214.274306 ,   1.172690 , 7 , 10 ,   0.005233 , 214.274292
214.281250 ,   1.152390 , 7 , 10 ,   0.005296 , 214.281236
214.288194 ,   1.139477 , 7 , 10 ,   0.002738 , 214.288181
214.295139 ,   1.161546 , 7 , 10 ,   0.010923 , 214.295125
214.302083 ,   1.194629 , 7 , 10 ,   0.006131 , 214.302070
214.309028 ,   1.194970 , 7 , 10 ,   0.003660 , 214.309014
214.315972 ,   1.164746 , 7 , 10 ,   0.014580 , 214.315958
214.322917 ,   1.101922 , 7 , 10 ,   0.026546 , 214.322903
214.329861 ,   1.034662 , 7 , 10 ,   0.020296 , 214.329847
214.336806 ,   0.957600 , 7 , 10 ,   0.021558 , 214.336792
214.343750 ,   0.905186 , 7 , 10 ,   0.010069 , 214.343736
214.350694 ,   0.890351 , 7 , 10 ,   0.000932 , 214.350681
214.357639 ,   0.894677 , 7 , 10 ,   0.003395 , 214.357625
214.364583 ,   0.896136 , 7 , 10 ,   0.002898 , 214.364570
214.371528 ,   0.892116 , 7 , 10 ,   0.008821 , 214.371514
214.378472 ,   0.979331 , 7 , 10 ,   0.026402 , 214.378458
214.385417 ,   1.026073 , 7 , 10 ,   0.009562 , 214.385403
214.392361 ,   1.046353 , 7 , 10 ,   0.003390 , 214.392347
214.399306 ,   1.065939 , 7 , 10 ,   0.010380 , 214.399292
214.406250 ,   1.055258 , 7 , 10 ,   0.004185 , 214.406236
214.413194 ,   1.026664 , 7 , 10 ,   0.012193 , 214.413181
214.420139 ,   0.975410 , 7 , 10 ,   0.016817 , 214.420125
214.427083 ,   0.932243 , 7 , 10 ,   0.009443 , 214.427070
214.434028 ,   0.991913 , 7 , 10 ,   0.016639 , 214.434014
214.440972 ,   0.984271 , 7 , 10 ,   0.009226 , 214.440958
214.447917 ,   0.977881 , 7 , 10 ,   0.003707 , 214.447903
214.454861 ,   0.985974 , 7 , 10 ,   0.002209 , 214.454847
214.461806 ,   0.975339 , 7 , 10 ,   0.004488 , 214.461792
214.468750 ,   1.005555 , 7 , 10 ,   0.017027 , 214.468736
214.475694 ,   1.024265 , 7 , 10 ,   0.001750 , 214.475681
214.482639 ,   1.031883 , 7 , 10 ,   0.020334 , 214.482625
214.489583 ,   1.066802 , 7 , 10 ,   0.010633 , 214.489570
214.496528 ,   1.085179 , 7 , 10 ,   0.011457 , 214.496514
214.503472 ,   1.075033 , 7 , 10 ,   0.009877 , 214.503458
214.510417 ,   1.087522 , 7 , 10 ,   0.018151 , 214.510403
214.517361 ,   1.126316 , 7 , 10 ,   0.003501 , 214.517347
214.524306 ,   1.125558 , 7 , 10 ,   0.001248 , 214.524292
214.531250 ,   1.120931 , 7 , 10 ,   0.003370 , 214.531236
214.538194 ,   1.106403 , 7 , 10 ,   0.007439 , 214.538181
214.545139 ,   1.081199 , 7 , 10 ,   0.006806 , 214.545125
214.552083 ,   1.088846 , 7 , 10 ,   0.014070 , 214.552070
214.559028 ,   1.125362 , 7 , 10 ,   0.010524 , 214.559014
214.565972 ,   1.163960 , 7 , 10 ,   0.004876 , 214.565958
214.572917 ,   1.169399 , 7 , 10 ,   0.005030 , 214.572903
214.579861 ,   1.189080 , 7 , 10 ,   0.004041 , 214.579847
214.586806 ,   1.159725 , 7 , 10 ,   0.017595 , 214.586792
214.593750 ,   1.122090 , 7 , 10 ,   0.021984 , 214.593736
214.600694 ,   1.083082 , 7 , 10 ,   0.003306 , 214.600681
214.607639 ,   1.097817 , 7 , 10 ,   0.004990 , 214.607625
214.614583 ,   1.091484 , 7 , 10 ,   0.006780 , 214.614570
214.621528 ,   1.086537 , 7 , 10 ,   0.003167 , 214.621514
214.628472 ,   1.080100 , 7 , 10 ,   0.007945 , 214.628458
214.635417 ,   1.073765 , 7 , 10 ,   0.001310 , 214.635403
214.642361 ,   1.087348 , 7 , 10 ,   0.004018 , 214.642347
214.649306 ,   1.108682 , 7 , 10 ,   0.007481 , 214.649292
214.656250 ,   1.121896 , 7 , 10 ,   0.002486 , 214.656236
214.663194 ,   1.112761 , 7 , 10 ,   0.010489 , 214.663181
214.670139 ,   1.083251 , 7 , 10 ,   0.014054 , 214.670125
214.677083 ,   1.089007 , 7 , 10 ,   0.027623 , 214.677070
214.684028 ,   1.079449 , 7 , 10 ,   0.018091 , 214.684014
214.690972 ,   1.084225 , 7 , 10 ,   0.004151 , 214.690958
214.697917 ,   1.078811 , 7 , 10 ,   0.007569 , 214.697903
214.704861 ,   1.079900 , 7 , 10 ,   0.004997 , 214.704847
214.711806 ,   1.089925 , 7 , 10 ,   0.003039 , 214.711792
214.718750 ,   1.099259 , 7 , 10 ,   0.006985 , 214.718736
214.725694 ,   1.103062 , 7 , 10 ,   0.001375 , 214.725681
214.732639 ,   1.105785 , 7 , 10 ,   0.001181 , 214.732625
214.739583 ,   1.106454 , 7 , 10 ,   0.004504 , 214.739570
214.746528 ,   1.128714 , 7 , 10 ,   0.007575 , 214.746514
214.753472 ,   1.122580 , 7 , 10 ,   0.003663 , 214.753458
214.760417 ,   1.118442 , 7 , 10 ,   0.001115 , 214.760403
214.767361 ,   1.114137 , 7 , 10 ,   0.002216 , 214.767347
214.774306 ,   1.095108 , 7 , 10 ,   0.009398 , 214.774292
214.781250 ,   1.075206 , 7 , 10 ,   0.002791 , 214.781236
214.788194 ,   1.075718 , 7 , 10 ,   0.000897 , 214.788181
214.795139 ,   1.084695 , 7 , 10 ,   0.011247 , 214.795125
214.802083 ,   1.116396 , 7 , 10 ,   0.003918 , 214.802070
214.809028 ,   1.119651 , 7 , 10 ,   0.009174 , 214.809014
214.815972 ,   1.105049 , 7 , 10 ,   0.001850 , 214.815958
214.822917 ,   1.102494 , 7 , 10 ,   0.001387 , 214.822903
214.829861 ,   1.112085 , 7 , 10 ,   0.006703 , 214.829847
214.836806 ,   1.121580 , 7 , 10 ,   0.002213 , 214.836792
214.843750 ,   1.125239 , 7 , 10 ,   0.003852 , 214.843736
214.850694 ,   1.109918 , 7 , 10 ,   0.008308 , 214.850681
214.857639 ,   1.099395 , 7 , 10 ,   0.002984 , 214.857625
214.864583 ,   1.109656 , 7 , 10 ,   0.001914 , 214.864570
214.871528 ,   1.109359 , 7 , 10 ,   0.001128 , 214.871514
214.878472 ,   1.100052 , 7 , 10 ,   0.005648 , 214.878458
214.885417 ,   1.082449 , 7 , 10 ,   0.004920 , 214.885403
214.892361 ,   1.063893 , 7 , 10 ,   0.005861 , 214.892347
214.899306 ,   1.043313 , 7 , 10 ,   0.005297 , 214.899292
214.906250 ,   1.082056 , 7 , 10 ,   0.020094 , 214.906236
214.913194 ,   1.127521 , 7 , 10 ,   0.007686 , 214.913181
214.920139 ,   1.124578 , 7 , 10 ,   0.007042 , 214.920125
214.927083 ,   1.115928 , 7 , 10 ,   0.009350 , 214.927070
214.934028 ,   1.141346 , 7 , 10 ,   0.002252 , 214.934014
214.940972 ,   1.148219 , 7 , 10 ,   0.002184 , 214.940958
214.947917 ,   1.123910 , 7 , 10 ,   0.020769 , 214.947903
214.954861 ,   1.083453 , 7 , 10 ,   0.002972 , 214.954847
214.961806 ,   1.072985 , 7 , 10 ,   0.004157 , 214.961792
214.968750 ,   1.064148 , 7 , 10 ,   0.001129 , 214.968736
214.975694 ,   1.062691 , 7 , 10 ,   0.001385 , 214.975681
214.982639 ,   1.056705 , 7 , 10 ,   0.005167 , 214.982625
214.989583 ,   1.050933 , 7 , 10 ,   0.004189 , 214.989570
214.996528 ,   1.058512 , 7 , 10 ,   0.001248 , 214.996514
215.003472 ,   1.060003 , 7 , 10 ,   0.002811 , 215.003458
215.010417 ,   1.065526 , 7 , 10 ,   0.001119 , 215.010403
215.017361 ,   1.067446 , 7 , 10 ,   0.002728 , 215.017347
215.024306 ,   1.064516 , 7 , 10 ,   0.000650 , 215.024292
215.031250 ,   1.068000 , 7 , 10 ,   0.001313 , 215.031236
215.038194 ,   1.065484 , 7 , 10 ,   0.001649 , 215.038181
215.045139 ,   1.063842 , 7 , 10 ,   0.002294 , 215.045125
215.052083 ,   1.094514 , 7 , 10 ,   0.011384 , 215.052070
215.059028 ,   1.075885 , 7 , 10 ,   0.003349 , 215.059014
215.065972 ,   1.054770 , 7 , 10 ,   0.009017 , 215.065958
215.072917 ,   1.035392 , 7 , 10 ,   0.003287 , 215.072903
215.079861 ,   1.035703 , 7 , 10 ,   0.003504 , 215.079847
215.086806 ,   1.033531 , 7 , 10 ,   0.002546 , 215.086792
215.093750 ,   1.058076 , 7 , 10 ,   0.008122 , 215.093736
215.100694 ,   1.076073 , 7 , 10 ,   0.001362 , 215.100681
215.107639 ,   1.073328 , 7 , 10 ,   0.005643 , 215.107625
215.114583 ,   1.073657 , 7 , 10 ,   0.011227 , 215.114570
215.121528 ,   1.087816 , 7 , 10 ,   0.003111 , 215.121514
215.128472 ,   1.072544 , 7 , 10 ,   0.002366 , 215.128458
215.135417 ,   1.083294 , 7 , 10 ,   0.010139 , 215.135403
215.142361 ,   1.116298 , 7 , 10 ,   0.007553 , 215.142347
215.149306 ,   1.148514 , 7 , 10 ,   0.012551 , 215.149292
215.156250 ,   1.168632 , 7 , 10 ,   0.003226 , 215.156236
215.163194 ,   1.174196 , 7 , 10 ,   0.002312 , 215.163181
215.170139 ,   1.181715 , 7 , 10 ,   0.004672 , 215.170125
215.177083 ,   1.183386 , 7 , 10 ,   0.003275 , 215.177070
215.184028 ,   1.182072 , 7 , 10 ,   0.003504 , 215.184014
215.190972 ,   1.201463 , 7 , 10 ,   0.007426 , 215.190958
215.197917 ,   1.184253 , 7 , 10 ,   0.013864 , 215.197903
215.204861 ,   1.202025 , 7 , 10 ,   0.009405 , 215.204847
215.211806 ,   1.202534 , 7 , 10 ,   0.006445 , 215.211792
215.218750 ,   1.150258 , 7 , 10 ,   0.017912 , 215.218736
215.225694 ,   1.124700 , 7 , 10 ,   0.002025 , 215.225681
215.232639 ,   1.128703 , 7 , 10 ,   0.005620 , 215.232625
215.239583 ,   1.138608 , 7 , 10 ,   0.001694 , 215.239570
215.246528 ,   1.146724 , 7 , 10 ,   0.007874 , 215.246514
215.253472 ,   1.181537 , 7 , 10 ,   0.008421 , 215.253458
215.260417 ,   1.151492 , 7 , 10 ,   0.010700 , 215.260403
215.267361 ,   1.109553 , 7 , 10 ,   0.017222 , 215.267347
215.274306 ,   1.077319 , 7 , 10 ,   0.006360 , 215.274292
215.281250 ,   1.062441 , 7 , 10 ,   0.001642 , 215.281236
215.288194 ,   1.056468 , 7 , 10 ,   0.003942 , 215.288181
215.295139 ,   1.104822 , 7 , 10 ,   0.024119 , 215.295125
215.302083 ,   1.153570 , 7 , 10 ,   0.005708 , 215.302070
215.309028 ,   1.136848 , 7 , 10 ,   0.012590 , 215.309014
215.315972 ,   1.100526 , 7 , 10 ,   0.009191 , 215.315958
215.322917 ,   1.079081 , 7 , 10 ,   0.005583 , 215.322903
215.329861 ,   1.066826 , 7 , 10 ,   0.001735 , 215.329847
215.336806 ,   1.094861 , 7 , 10 ,   0.017810 , 215.336792
215.343750 ,   1.128470 , 7 , 10 ,   0.003168 , 215.343736
215.350694 ,   1.135860 , 7 , 10 ,   0.006119 , 215.350681
215.357639 ,   1.144302 , 7 , 10 ,   0.003360 , 215.357625
215.364583 ,   1.131471 , 7 , 10 ,   0.004607 , 215.364570
215.371528 ,   1.115485 , 7 , 10 ,   0.004122 , 215.371514
215.378472 ,   1.097735 , 7 , 10 ,   0.006639 , 215.378458
215.385417 ,   1.071411 , 7 , 10 ,   0.009276 , 215.385403
215.392361 ,   1.038616 , 7 , 10 ,   0.007985 , 215.392347
215.399306 ,   1.017043 , 7 , 10 ,   0.005888 , 215.399292
215.406250 ,   0.993584 , 7 , 10 ,   0.006449 , 215.406236
215.413194 ,   0.989920 , 7 , 10 ,   0.004721 , 215.413181
215.420139 ,   1.026700 , 7 , 10 ,   0.012392 , 215.420125
215.427083 ,   1.062655 , 7 , 10 ,   0.011094 , 215.427070
215.434028 ,   1.096999 , 7 , 10 ,   0.012194 , 215.434014
215.440972 ,   1.081090 , 7 , 10 ,   0.009374 , 215.440958
215.447917 ,   1.064355 , 7 , 10 ,   0.005573 , 215.447903
215.454861 ,   1.048986 , 7 , 10 ,   0.004495 , 215.454847
215.461806 ,   1.058559 , 7 , 10 ,   0.007727 , 215.461792
215.468750 ,   1.073549 , 7 , 10 ,   0.002487 , 215.468736
215.475694 ,   1.066354 , 7 , 10 ,   0.005882 , 215.475681
215.482639 ,   1.054336 , 7 , 10 ,   0.002428 , 215.482625
215.489583 ,   1.055189 , 7 , 10 ,   0.002537 , 215.489570
215.496528 ,   1.050192 , 7 , 10 ,   0.002524 , 215.496514
215.503472 ,   1.056722 , 7 , 10 ,   0.008728 , 215.503458
215.510417 ,   1.070316 , 7 , 10 ,   0.003244 , 215.510403
215.517361 ,   1.078926 , 7 , 10 ,   0.002322 , 215.517347
215.524306 ,   1.076069 , 7 , 10 ,   0.015575 , 215.524292
215.531250 ,   1.084972 , 7 , 10 ,   0.013504 , 215.531236
215.538194 ,   1.062682 , 7 , 10 ,   0.002644 , 215.538181
215.545139 ,   1.060167 , 7 , 10 ,   0.016019 , 215.545125
215.552083 ,   1.110851 , 7 , 10 ,   0.011430 , 215.552070
215.559028 ,   1.112494 , 7 , 10 ,   0.007636 , 215.559014
215.565972 ,   1.077710 , 7 , 10 ,   0.017490 , 215.565958
215.572917 ,   1.050500 , 7 , 10 ,   0.006165 , 215.572903
215.579861 ,   1.086610 , 7 , 10 ,   0.006165 , 215.579847
215.586806 ,   1.072397 , 7 , 10 ,   0.003675 , 215.586792
215.593750 ,   1.074552 , 7 , 10 ,   0.003275 , 215.593736
215.600694 ,   1.090787 , 7 , 10 ,   0.008043 , 215.600681
215.607639 ,   1.100319 , 7 , 10 ,   0.002386 , 215.607625
215.614583 ,   1.099772 , 7 , 10 ,   0.002583 , 215.614570
215.621528 ,   1.088324 , 7 , 10 ,   0.004123 , 215.621514
215.628472 ,   1.116086 , 7 , 10 ,   0.012407 , 215.628458
215.635417 ,   1.135025 , 7 , 10 ,   0.002164 , 215.635403
215.642361 ,   1.143780 , 7 , 10 ,   0.004326 , 215.642347
215.649306 ,   1.125636 , 7 , 10 ,   0.008253 , 215.649292
215.656250 ,   1.104803 , 7 , 10 ,   0.003177 , 215.656236
215.663194 ,   1.115547 , 7 , 10 ,   0.004336 , 215.663181
215.670139 ,   1.120002 , 7 , 10 ,   0.003047 , 215.670125
215.677083 ,   1.111737 , 7 , 10 ,   0.001182 , 215.677070
215.684028 ,   1.108079 , 7 , 10 ,   0.001982 , 215.684014
215.690972 ,   1.116663 , 7 , 10 ,   0.008303 , 215.690958
