%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Temperature Units: C
Device: SeaBird CTD 16 plus 6536 from: 2011-Oct-02 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Temperature (C) , Temperature QC Flag , Temperature Number Data Averaged , Temperature Standard Deviation , Temperature Bin Time Mean
214.260417 ,   8.697060 , 7 , 10 ,   0.008368 , 214.260403
214.267361 ,   8.704250 , 7 , 10 ,   0.002405 , 214.267347
214.274306 ,   8.700400 , 7 , 10 ,   0.005025 , 214.274292
214.281250 ,   8.707010 , 7 , 10 ,   0.001052 , 214.281236
214.288194 ,   8.705840 , 7 , 10 ,   0.001442 , 214.288181
214.295139 ,   8.705840 , 7 , 10 ,   0.000378 , 214.295125
214.302083 ,   8.705500 , 7 , 10 ,   0.000105 , 214.302070
214.309028 ,   8.706440 , 7 , 10 ,   0.000909 , 214.309014
214.315972 ,   8.709420 , 7 , 10 ,   0.000319 , 214.315958
214.322917 ,   8.706350 , 7 , 10 ,   0.001374 , 214.322903
214.329861 ,   8.698990 , 7 , 10 ,   0.003437 , 214.329847
214.336806 ,   8.691150 , 7 , 10 ,   0.002073 , 214.336792
214.343750 ,   8.695330 , 7 , 10 ,   0.003042 , 214.343736
214.350694 ,   8.700310 , 7 , 10 ,   0.000934 , 214.350681
214.357639 ,   8.698510 , 7 , 10 ,   0.000479 , 214.357625
214.364583 ,   8.701030 , 7 , 10 ,   0.002989 , 214.364570
214.371528 ,   8.703480 , 7 , 10 ,   0.001032 , 214.371514
214.378472 ,   8.702940 , 7 , 10 ,   0.000237 , 214.378458
214.385417 ,   8.712200 , 7 , 10 ,   0.005531 , 214.385403
214.392361 ,   8.713360 , 7 , 10 ,   0.002940 , 214.392347
214.399306 ,   8.712650 , 7 , 10 ,   0.004456 , 214.399292
214.406250 ,   8.709090 , 7 , 10 ,   0.002584 , 214.406236
214.413194 ,   8.701500 , 7 , 10 ,   0.002649 , 214.413181
214.420139 ,   8.696650 , 7 , 10 ,   0.002047 , 214.420125
214.427083 ,   8.706150 , 7 , 10 ,   0.007501 , 214.427070
214.434028 ,   8.713610 , 7 , 10 ,   0.002645 , 214.434014
214.440972 ,   8.709180 , 7 , 10 ,   0.001364 , 214.440958
214.447917 ,   8.708060 , 7 , 10 ,   0.000619 , 214.447903
214.454861 ,   8.708230 , 7 , 10 ,   0.000435 , 214.454847
214.461806 ,   8.708180 , 7 , 10 ,   0.000763 , 214.461792
214.468750 ,   8.707250 , 7 , 10 ,   0.000324 , 214.468736
214.475694 ,   8.706990 , 7 , 10 ,   0.000328 , 214.475681
214.482639 ,   8.707440 , 7 , 10 ,   0.000546 , 214.482625
214.489583 ,   8.707350 , 7 , 10 ,   0.000178 , 214.489570
214.496528 ,   8.706800 , 7 , 10 ,   0.000240 , 214.496514
214.503472 ,   8.706830 , 7 , 10 ,   0.000211 , 214.503458
214.510417 ,   8.705880 , 7 , 10 ,   0.000442 , 214.510403
214.517361 ,   8.704810 , 7 , 10 ,   0.000384 , 214.517347
214.524306 ,   8.704940 , 7 , 10 ,   0.000638 , 214.524292
214.531250 ,   8.705400 , 7 , 10 ,   0.001053 , 214.531236
214.538194 ,   8.704000 , 7 , 10 ,   0.001183 , 214.538181
214.545139 ,   8.703370 , 7 , 10 ,   0.000863 , 214.545125
214.552083 ,   8.701790 , 7 , 10 ,   0.000860 , 214.552070
214.559028 ,   8.700000 , 7 , 10 ,   0.001142 , 214.559014
214.565972 ,   8.698890 , 7 , 10 ,   0.001689 , 214.565958
214.572917 ,   8.697710 , 7 , 10 ,   0.001658 , 214.572903
214.579861 ,   8.699570 , 7 , 10 ,   0.001198 , 214.579847
214.586806 ,   8.701970 , 7 , 10 ,   0.000618 , 214.586792
214.593750 ,   8.702050 , 7 , 10 ,   0.000465 , 214.593736
214.600694 ,   8.702460 , 7 , 10 ,   0.000303 , 214.600681
214.607639 ,   8.703730 , 7 , 10 ,   0.000554 , 214.607625
214.614583 ,   8.703530 , 7 , 10 ,   0.000794 , 214.614570
214.621528 ,   8.703080 , 7 , 10 ,   0.000917 , 214.621514
214.628472 ,   8.707730 , 7 , 10 ,   0.003264 , 214.628458
214.635417 ,   8.703660 , 7 , 10 ,   0.002897 , 214.635403
214.642361 ,   8.702320 , 7 , 10 ,   0.001415 , 214.642347
214.649306 ,   8.701260 , 7 , 10 ,   0.001134 , 214.649292
214.656250 ,   8.702000 , 7 , 10 ,   0.001883 , 214.656236
214.663194 ,   8.702550 , 7 , 10 ,   0.001622 , 214.663181
214.670139 ,   8.699660 , 7 , 10 ,   0.002341 , 214.670125
214.677083 ,   8.701730 , 7 , 10 ,   0.001663 , 214.677070
214.684028 ,   8.702020 , 7 , 10 ,   0.001081 , 214.684014
214.690972 ,   8.700820 , 7 , 10 ,   0.001587 , 214.690958
214.697917 ,   8.699130 , 7 , 10 ,   0.000965 , 214.697903
214.704861 ,   8.700210 , 7 , 10 ,   0.000674 , 214.704847
214.711806 ,   8.698880 , 7 , 10 ,   0.000405 , 214.711792
214.718750 ,   8.698380 , 7 , 10 ,   0.000148 , 214.718736
214.725694 ,   8.698320 , 7 , 10 ,   0.000132 , 214.725681
214.732639 ,   8.698410 , 7 , 10 ,   0.000390 , 214.732625
214.739583 ,   8.698180 , 7 , 10 ,   0.000769 , 214.739570
214.746528 ,   8.697010 , 7 , 10 ,   0.000551 , 214.746514
214.753472 ,   8.696670 , 7 , 10 ,   0.000814 , 214.753458
214.760417 ,   8.695790 , 7 , 10 ,   0.000630 , 214.760403
214.767361 ,   8.695950 , 7 , 10 ,   0.001354 , 214.767347
214.774306 ,   8.698100 , 7 , 10 ,   0.000825 , 214.774292
214.781250 ,   8.698680 , 7 , 10 ,   0.002027 , 214.781236
214.788194 ,   8.697920 , 7 , 10 ,   0.001324 , 214.788181
214.795139 ,   8.696050 , 7 , 10 ,   0.002111 , 214.795125
214.802083 ,   8.693240 , 7 , 10 ,   0.000741 , 214.802070
214.809028 ,   8.725200 , 7 , 10 ,   0.010843 , 214.809014
214.815972 ,   8.736410 , 7 , 10 ,   0.009209 , 214.815958
214.822917 ,   8.742520 , 7 , 10 ,   0.004087 , 214.822903
214.829861 ,   8.733340 , 7 , 10 ,   0.008748 , 214.829847
214.836806 ,   8.742480 , 7 , 10 ,   0.003654 , 214.836792
214.843750 ,   8.733110 , 7 , 10 ,   0.008641 , 214.843736
214.850694 ,   8.725890 , 7 , 10 ,   0.003859 , 214.850681
214.857639 ,   8.732190 , 7 , 10 ,   0.005845 , 214.857625
214.864583 ,   8.740820 , 7 , 10 ,   0.002623 , 214.864570
214.871528 ,   8.737740 , 7 , 10 ,   0.002641 , 214.871514
214.878472 ,   8.728650 , 7 , 10 ,   0.002495 , 214.878458
214.885417 ,   8.724370 , 7 , 10 ,   0.003159 , 214.885403
214.892361 ,   8.715710 , 7 , 10 ,   0.005293 , 214.892347
214.899306 ,   8.703540 , 7 , 10 ,   0.003937 , 214.899292
214.906250 ,   8.697060 , 7 , 10 ,   0.001468 , 214.906236
214.913194 ,   8.697090 , 7 , 10 ,   0.002215 , 214.913181
214.920139 ,   8.702780 , 7 , 10 ,   0.000742 , 214.920125
214.927083 ,   8.698640 , 7 , 10 ,   0.001050 , 214.927070
214.934028 ,   8.698800 , 7 , 10 ,   0.000570 , 214.934014
214.940972 ,   8.698430 , 7 , 10 ,   0.000677 , 214.940958
214.947917 ,   8.709240 , 7 , 10 ,   0.004951 , 214.947903
214.954861 ,   8.712180 , 7 , 10 ,   0.006629 , 214.954847
214.961806 ,   8.724880 , 7 , 10 ,   0.001755 , 214.961792
214.968750 ,   8.730270 , 7 , 10 ,   0.001929 , 214.968736
214.975694 ,   8.727680 , 7 , 10 ,   0.003593 , 214.975681
214.982639 ,   8.727930 , 7 , 10 ,   0.002861 , 214.982625
214.989583 ,   8.725180 , 7 , 10 ,   0.001875 , 214.989570
214.996528 ,   8.718400 , 7 , 10 ,   0.002826 , 214.996514
215.003472 ,   8.711300 , 7 , 10 ,   0.001620 , 215.003458
215.010417 ,   8.711320 , 7 , 10 ,   0.001331 , 215.010403
215.017361 ,   8.713950 , 7 , 10 ,   0.001331 , 215.017347
215.024306 ,   8.711710 , 7 , 10 ,   0.000778 , 215.024292
215.031250 ,   8.710690 , 7 , 10 ,   0.000530 , 215.031236
215.038194 ,   8.711600 , 7 , 10 ,   0.000808 , 215.038181
215.045139 ,   8.709050 , 7 , 10 ,   0.001251 , 215.045125
215.052083 ,   8.706700 , 7 , 10 ,   0.001053 , 215.052070
215.059028 ,   8.707440 , 7 , 10 ,   0.000891 , 215.059014
215.065972 ,   8.713380 , 7 , 10 ,   0.003335 , 215.065958
215.072917 ,   8.712760 , 7 , 10 ,   0.001993 , 215.072903
215.079861 ,   8.712240 , 7 , 10 ,   0.001770 , 215.079847
215.086806 ,   8.709270 , 7 , 10 ,   0.003836 , 215.086792
215.093750 ,   8.706750 , 7 , 10 ,   0.001746 , 215.093736
215.100694 ,   8.705920 , 7 , 10 ,   0.000835 , 215.100681
215.107639 ,   8.707910 , 7 , 10 ,   0.002503 , 215.107625
215.114583 ,   8.706150 , 7 , 10 ,   0.000488 , 215.114570
215.121528 ,   8.704200 , 7 , 10 ,   0.001176 , 215.121514
215.128472 ,   8.700800 , 7 , 10 ,   0.000797 , 215.128458
215.135417 ,   8.701280 , 7 , 10 ,   0.000666 , 215.135403
215.142361 ,   8.700960 , 7 , 10 ,   0.000901 , 215.142347
215.149306 ,   8.699610 , 7 , 10 ,   0.000799 , 215.149292
215.156250 ,   8.699120 , 7 , 10 ,   0.000767 , 215.156236
215.163194 ,   8.698910 , 7 , 10 ,   0.000463 , 215.163181
215.170139 ,   8.697700 , 7 , 10 ,   0.000587 , 215.170125
215.177083 ,   8.697590 , 7 , 10 ,   0.000269 , 215.177070
215.184028 ,   8.696540 , 7 , 10 ,   0.000704 , 215.184014
215.190972 ,   8.695990 , 7 , 10 ,   0.000631 , 215.190958
215.197917 ,   8.695940 , 7 , 10 ,   0.000534 , 215.197903
215.204861 ,   8.694020 , 7 , 10 ,   0.000905 , 215.204847
215.211806 ,   8.693880 , 7 , 10 ,   0.003370 , 215.211792
215.218750 ,   8.697050 , 7 , 10 ,   0.001180 , 215.218736
215.225694 ,   8.694230 , 7 , 10 ,   0.002278 , 215.225681
215.232639 ,   8.690520 , 7 , 10 ,   0.002542 , 215.232625
215.239583 ,   8.689060 , 7 , 10 ,   0.002041 , 215.239570
215.246528 ,   8.683340 , 7 , 10 ,   0.001250 , 215.246514
215.253472 ,   8.687860 , 7 , 10 ,   0.009016 , 215.253458
215.260417 ,   8.698260 , 7 , 10 ,   0.005260 , 215.260403
215.267361 ,   8.705670 , 7 , 10 ,   0.001801 , 215.267347
215.274306 ,   8.707980 , 7 , 10 ,   0.000890 , 215.274292
215.281250 ,   8.708260 , 7 , 10 ,   0.001091 , 215.281236
215.288194 ,   8.707420 , 7 , 10 ,   0.001673 , 215.288181
215.295139 ,   8.701920 , 7 , 10 ,   0.002575 , 215.295125
215.302083 ,   8.699720 , 7 , 10 ,   0.000927 , 215.302070
215.309028 ,   8.702760 , 7 , 10 ,   0.001554 , 215.309014
215.315972 ,   8.705810 , 7 , 10 ,   0.000861 , 215.315958
215.322917 ,   8.705050 , 7 , 10 ,   0.000584 , 215.322903
215.329861 ,   8.701460 , 7 , 10 ,   0.004659 , 215.329847
215.336806 ,   8.693960 , 7 , 10 ,   0.000862 , 215.336792
215.343750 ,   8.697900 , 7 , 10 ,   0.001501 , 215.343736
215.350694 ,   8.699950 , 7 , 10 ,   0.000264 , 215.350681
215.357639 ,   8.700250 , 7 , 10 ,   0.000284 , 215.357625
215.364583 ,   8.700100 , 7 , 10 ,   0.000245 , 215.364570
215.371528 ,   8.701280 , 7 , 10 ,   0.000547 , 215.371514
215.378472 ,   8.703910 , 7 , 10 ,   0.000984 , 215.378458
215.385417 ,   8.705330 , 7 , 10 ,   0.000583 , 215.385403
215.392361 ,   8.706480 , 7 , 10 ,   0.002222 , 215.392347
215.399306 ,   8.708560 , 7 , 10 ,   0.003174 , 215.399292
215.406250 ,   8.703850 , 7 , 10 ,   0.000693 , 215.406236
215.413194 ,   8.696370 , 7 , 10 ,   0.001913 , 215.413181
215.420139 ,   8.696270 , 7 , 10 ,   0.000902 , 215.420125
215.427083 ,   8.696520 , 7 , 10 ,   0.000864 , 215.427070
215.434028 ,   8.696640 , 7 , 10 ,   0.000914 , 215.434014
215.440972 ,   8.702730 , 7 , 10 ,   0.008707 , 215.440958
215.447917 ,   8.738820 , 7 , 10 ,   0.006186 , 215.447903
215.454861 ,   8.751430 , 7 , 10 ,   0.005094 , 215.454847
215.461806 ,   8.760950 , 7 , 10 ,   0.003580 , 215.461792
215.468750 ,   8.764600 , 7 , 10 ,   0.001179 , 215.468736
215.475694 ,   8.760180 , 7 , 10 ,   0.001193 , 215.475681
215.482639 ,   8.756320 , 7 , 10 ,   0.003036 , 215.482625
215.489583 ,   8.756060 , 7 , 10 ,   0.001368 , 215.489570
215.496528 ,   8.756680 , 7 , 10 ,   0.001162 , 215.496514
215.503472 ,   8.743700 , 7 , 10 ,   0.007163 , 215.503458
215.510417 ,   8.719350 , 7 , 10 ,   0.007263 , 215.510403
215.517361 ,   8.717380 , 7 , 10 ,   0.009279 , 215.517347
215.524306 ,   8.714220 , 7 , 10 ,   0.014258 , 215.524292
215.531250 ,   8.713430 , 7 , 10 ,   0.010304 , 215.531236
215.538194 ,   8.707630 , 7 , 10 ,   0.003293 , 215.538181
215.545139 ,   8.703700 , 7 , 10 ,   0.001220 , 215.545125
215.552083 ,   8.703680 , 7 , 10 ,   0.002415 , 215.552070
215.559028 ,   8.702360 , 7 , 10 ,   0.003613 , 215.559014
215.565972 ,   8.722340 , 7 , 10 ,   0.003521 , 215.565958
215.572917 ,   8.711570 , 7 , 10 ,   0.010664 , 215.572903
215.579861 ,   8.703740 , 7 , 10 ,   0.006081 , 215.579847
215.586806 ,   8.704830 , 7 , 10 ,   0.003329 , 215.586792
215.593750 ,   8.694490 , 7 , 10 ,   0.005095 , 215.593736
215.600694 ,   8.691990 , 7 , 10 ,   0.001027 , 215.600681
215.607639 ,   8.695220 , 7 , 10 ,   0.003604 , 215.607625
215.614583 ,   8.696500 , 7 , 10 ,   0.002216 , 215.614570
215.621528 ,   8.694970 , 7 , 10 ,   0.002043 , 215.621514
215.628472 ,   8.693640 , 7 , 10 ,   0.001108 , 215.628458
215.635417 ,   8.691850 , 7 , 10 ,   0.002709 , 215.635403
215.642361 ,   8.693800 , 7 , 10 ,   0.002049 , 215.642347
215.649306 ,   8.698560 , 7 , 10 ,   0.001519 , 215.649292
215.656250 ,   8.698870 , 7 , 10 ,   0.000872 , 215.656236
215.663194 ,   8.699660 , 7 , 10 ,   0.000626 , 215.663181
215.670139 ,   8.701250 , 7 , 10 ,   0.001336 , 215.670125
215.677083 ,   8.699500 , 7 , 10 ,   0.000762 , 215.677070
215.684028 ,   8.699820 , 7 , 10 ,   0.000972 , 215.684014
215.690972 ,   8.698410 , 7 , 10 ,   0.002162 , 215.690958
215.697917 ,   8.696050 , 7 , 10 ,   0.002976 , 215.697903
215.704861 ,   8.693160 , 7 , 10 ,   0.002132 , 215.704847
215.711806 ,   8.690500 , 7 , 10 ,   0.001388 , 215.711792
215.718750 ,   8.692520 , 7 , 10 ,   0.002678 , 215.718736
215.725694 ,   8.694770 , 7 , 10 ,   0.001514 , 215.725681
215.732639 ,   8.691850 , 7 , 10 ,   0.000789 , 215.732625
215.739583 ,   8.689370 , 7 , 10 ,   0.002074 , 215.739570
215.746528 ,   8.685770 , 7 , 10 ,   0.001407 , 215.746514
215.753472 ,   8.684990 , 7 , 10 ,   0.002143 , 215.753458
215.760417 ,   8.685850 , 7 , 10 ,   0.000947 , 215.760403
215.767361 ,   8.686500 , 7 , 10 ,   0.002550 , 215.767347
215.774306 ,   8.686510 , 7 , 10 ,   0.002538 , 215.774292
215.781250 ,   8.683990 , 7 , 10 ,   0.003245 , 215.781236
215.788194 ,   8.680440 , 7 , 10 ,   0.001345 , 215.788181
215.795139 ,   8.679050 , 7 , 10 ,   0.001476 , 215.795125
215.802083 ,   8.679170 , 7 , 10 ,   0.001640 , 215.802070
215.809028 ,   8.675480 , 7 , 10 ,   0.001684 , 215.809014
215.815972 ,   8.676940 , 7 , 10 ,   0.004679 , 215.815958
215.822917 ,   8.694650 , 7 , 10 ,   0.004020 , 215.822903
215.829861 ,   8.703440 , 7 , 10 ,   0.001889 , 215.829847
215.836806 ,   8.704580 , 7 , 10 ,   0.001505 , 215.836792
215.843750 ,   8.699680 , 7 , 10 ,   0.002752 , 215.843736
215.850694 ,   8.694660 , 7 , 10 ,   0.000455 , 215.850681
215.857639 ,   8.702750 , 7 , 10 ,   0.007446 , 215.857625
215.864583 ,   8.708450 , 7 , 10 ,   0.004896 , 215.864570
215.871528 ,   8.721340 , 7 , 10 ,   0.001589 , 215.871514
215.878472 ,   8.723310 , 7 , 10 ,   0.001362 , 215.878458
215.885417 ,   8.721600 , 7 , 10 ,   0.000641 , 215.885403
215.892361 ,   8.719530 , 7 , 10 ,   0.000811 , 215.892347
215.899306 ,   8.717820 , 7 , 10 ,   0.000498 , 215.899292
215.906250 ,   8.719600 , 7 , 10 ,   0.001956 , 215.906236
215.913194 ,   8.715560 , 7 , 10 ,   0.005277 , 215.913181
215.920139 ,   8.703780 , 7 , 10 ,   0.001697 , 215.920125
215.927083 ,   8.696930 , 7 , 10 ,   0.002227 , 215.927070
215.934028 ,   8.694120 , 7 , 10 ,   0.004501 , 215.934014
215.940972 ,   8.683450 , 7 , 10 ,   0.004736 , 215.940958
215.947917 ,   8.679310 , 7 , 10 ,   0.002132 , 215.947903
215.954861 ,   8.674810 , 7 , 10 ,   0.001915 , 215.954847
215.961806 ,   8.677710 , 7 , 10 ,   0.002261 , 215.961792
215.968750 ,   8.685320 , 7 , 10 ,   0.004215 , 215.968736
215.975694 ,   8.697130 , 7 , 10 ,   0.002646 , 215.975681
215.982639 ,   8.706100 , 7 , 10 ,   0.003812 , 215.982625
215.989583 ,   8.716330 , 7 , 10 ,   0.002571 , 215.989570
215.996528 ,   8.722920 , 7 , 10 ,   0.001454 , 215.996514
216.003472 ,   8.723220 , 7 , 10 ,   0.002415 , 216.003458
216.010417 ,   8.701990 , 7 , 10 ,   0.006695 , 216.010403
216.017361 ,   8.703620 , 7 , 10 ,   0.001832 , 216.017347
216.024306 ,   8.714820 , 7 , 10 ,   0.003011 , 216.024292
216.031250 ,   8.723490 , 7 , 10 ,   0.001962 , 216.031236
216.038194 ,   8.724680 , 7 , 10 ,   0.001604 , 216.038181
216.045139 ,   8.724560 , 7 , 10 ,   0.001508 , 216.045125
216.052083 ,   8.720440 , 7 , 10 ,   0.004427 , 216.052070
216.059028 ,   8.707000 , 7 , 10 ,   0.002107 , 216.059014
216.065972 ,   8.700600 , 7 , 10 ,   0.003463 , 216.065958
216.072917 ,   8.697070 , 7 , 10 ,   0.005420 , 216.072903
216.079861 ,   8.703690 , 7 , 10 ,   0.004539 , 216.079847
216.086806 ,   8.708820 , 7 , 10 ,   0.001703 , 216.086792
216.093750 ,   8.709240 , 7 , 10 ,   0.001531 , 216.093736
216.100694 ,   8.709980 , 7 , 10 ,   0.001260 , 216.100681
216.107639 ,   8.709620 , 7 , 10 ,   0.001298 , 216.107625
216.114583 ,   8.710750 , 7 , 10 ,   0.001806 , 216.114570
216.121528 ,   8.712450 , 7 , 10 ,   0.000845 , 216.121514
216.128472 ,   8.712010 , 7 , 10 ,   0.001336 , 216.128458
216.135417 ,   8.709080 , 7 , 10 ,   0.002007 , 216.135403
216.142361 ,   8.714960 , 7 , 10 ,   0.001415 , 216.142347
216.149306 ,   8.712740 , 7 , 10 ,   0.003105 , 216.149292
216.156250 ,   8.713350 , 7 , 10 ,   0.001759 , 216.156236
216.163194 ,   8.707190 , 7 , 10 ,   0.002669 , 216.163181
216.170139 ,   8.694690 , 7 , 10 ,   0.004024 , 216.170125
216.177083 ,   8.689990 , 7 , 10 ,   0.000482 , 216.177070
216.184028 ,   8.689000 , 7 , 10 ,   0.000371 , 216.184014
216.190972 ,   8.689200 , 7 , 10 ,   0.000356 , 216.190958
216.197917 ,   8.696710 , 7 , 10 ,   0.005221 , 216.197903
216.204861 ,   8.692730 , 7 , 10 ,   0.000544 , 216.204847
216.211806 ,   8.692430 , 7 , 10 ,   0.000564 , 216.211792
216.218750 ,   8.690820 , 7 , 10 ,   0.001325 , 216.218736
216.225694 ,   8.687650 , 7 , 10 ,   0.000687 , 216.225681
216.232639 ,   8.686760 , 7 , 10 ,   0.000851 , 216.232625
216.239583 ,   8.683770 , 7 , 10 ,   0.001024 , 216.239570
216.246528 ,   8.682890 , 7 , 10 ,   0.001248 , 216.246514
216.253472 ,   8.686630 , 7 , 10 ,   0.001083 , 216.253458
216.260417 ,   8.685530 , 7 , 10 ,   0.002371 , 216.260403
216.267361 ,   8.685040 , 7 , 10 ,   0.001328 , 216.267347
216.274306 ,   8.685060 , 7 , 10 ,   0.000703 , 216.274292
216.281250 ,   8.683900 , 7 , 10 ,   0.000432 , 216.281236
216.288194 ,   8.683010 , 7 , 10 ,   0.001180 , 216.288181
216.295139 ,   8.685060 , 7 , 10 ,   0.004785 , 216.295125
216.302083 ,   8.696420 , 7 , 10 ,   0.005086 , 216.302070
216.309028 ,   8.703120 , 7 , 10 ,   0.004378 , 216.309014
216.315972 ,   8.708590 , 7 , 10 ,   0.001392 , 216.315958
216.322917 ,   8.712250 , 7 , 10 ,   0.002184 , 216.322903
216.329861 ,   8.707330 , 7 , 10 ,   0.006135 , 216.329847
216.336806 ,   8.700420 , 7 , 10 ,   0.000614 , 216.336792
216.343750 ,   8.699690 , 7 , 10 ,   0.001155 , 216.343736
216.350694 ,   8.702830 , 7 , 10 ,   0.002174 , 216.350681
216.357639 ,   8.702030 , 7 , 10 ,   0.000851 , 216.357625
216.364583 ,   8.700390 , 7 , 10 ,   0.002005 , 216.364570
216.371528 ,   8.695810 , 7 , 10 ,   0.004173 , 216.371514
216.378472 ,   8.701380 , 7 , 10 ,   0.002010 , 216.378458
216.385417 ,   8.699780 , 7 , 10 ,   0.001182 , 216.385403
216.392361 ,   8.695690 , 7 , 10 ,   0.001412 , 216.392347
216.399306 ,   8.689080 , 7 , 10 ,   0.001578 , 216.399292
216.406250 ,   8.692470 , 7 , 10 ,   0.002099 , 216.406236
216.413194 ,   8.695680 , 7 , 10 ,   0.000728 , 216.413181
216.420139 ,   8.696540 , 7 , 10 ,   0.001895 , 216.420125
216.427083 ,   8.689190 , 7 , 10 ,   0.006210 , 216.427070
216.434028 ,   8.687340 , 7 , 10 ,   0.003841 , 216.434014
216.440972 ,   8.686190 , 7 , 10 ,   0.002916 , 216.440958
216.447917 ,   8.697150 , 7 , 10 ,   0.004822 , 216.447903
216.454861 ,   8.696050 , 7 , 10 ,   0.002810 , 216.454847
216.461806 ,   8.702720 , 7 , 10 ,   0.006446 , 216.461792
216.468750 ,   8.703110 , 7 , 10 ,   0.001915 , 216.468736
216.475694 ,   8.707710 , 7 , 10 ,   0.005089 , 216.475681
216.482639 ,   8.700680 , 7 , 10 ,   0.001592 , 216.482625
216.489583 ,   8.697420 , 7 , 10 ,   0.001011 , 216.489570
216.496528 ,   8.690920 , 7 , 10 ,   0.002361 , 216.496514
216.503472 ,   8.687790 , 7 , 10 ,   0.001531 , 216.503458
216.510417 ,   8.688640 , 7 , 10 ,   0.002815 , 216.510403
216.517361 ,   8.692070 , 7 , 10 ,   0.002795 , 216.517347
216.524306 ,   8.699950 , 7 , 10 ,   0.001619 , 216.524292
216.531250 ,   8.695230 , 7 , 10 ,   0.001856 , 216.531236
216.538194 ,   8.693190 , 7 , 10 ,   0.002380 , 216.538181
216.545139 ,   8.697390 , 7 , 10 ,   0.001913 , 216.545125
216.552083 ,   8.696590 , 7 , 10 ,   0.002106 , 216.552070
216.559028 ,   8.689430 , 7 , 10 ,   0.001333 , 216.559014
216.565972 ,   8.688880 , 7 , 10 ,   0.001118 , 216.565958
216.572917 ,   8.698440 , 7 , 10 ,   0.001278 , 216.572903
216.579861 ,   8.697690 , 7 , 10 ,   0.003114 , 216.579847
216.586806 ,   8.701100 , 7 , 10 ,   0.002030 , 216.586792
216.593750 ,   8.704540 , 7 , 10 ,   0.001077 , 216.593736
216.600694 ,   8.704570 , 7 , 10 ,   0.002469 , 216.600681
216.607639 ,   8.707280 , 7 , 10 ,   0.002327 , 216.607625
216.614583 ,   8.709810 , 7 , 10 ,   0.000453 , 216.614570
216.621528 ,   8.709760 , 7 , 10 ,   0.000562 , 216.621514
216.628472 ,   8.713930 , 7 , 10 ,   0.002048 , 216.628458
216.635417 ,   8.699110 , 7 , 10 ,   0.006916 , 216.635403
216.642361 ,   8.688280 , 7 , 10 ,   0.000498 , 216.642347
216.649306 ,   8.694720 , 7 , 10 ,   0.008167 , 216.649292
216.656250 ,   8.702150 , 7 , 10 ,   0.002848 , 216.656236
216.663194 ,   8.698320 , 7 , 10 ,   0.003264 , 216.663181
216.670139 ,   8.688880 , 7 , 10 ,   0.002166 , 216.670125
216.677083 ,   8.693560 , 7 , 10 ,   0.005104 , 216.677070
216.684028 ,   8.689680 , 7 , 10 ,   0.007381 , 216.684014
216.690972 ,   8.692460 , 7 , 10 ,   0.005490 , 216.690958
216.697917 ,   8.691520 , 7 , 10 ,   0.003858 , 216.697903
216.704861 ,   8.692710 , 7 , 10 ,   0.002436 , 216.704847
216.711806 ,   8.699960 , 7 , 10 ,   0.002415 , 216.711792
216.718750 ,   8.698010 , 7 , 10 ,   0.001538 , 216.718736
216.725694 ,   8.690590 , 7 , 10 ,   0.003308 , 216.725681
216.732639 ,   8.686830 , 7 , 10 ,   0.001924 , 216.732625
216.739583 ,   8.678980 , 7 , 10 ,   0.001581 , 216.739570
216.746528 ,   8.680150 , 7 , 10 ,   0.000883 , 216.746514
216.753472 ,   8.678490 , 7 , 10 ,   0.000792 , 216.753458
216.760417 ,   8.675120 , 7 , 10 ,   0.001648 , 216.760403
216.767361 ,   8.681470 , 7 , 10 ,   0.003708 , 216.767347
216.774306 ,   8.674610 , 7 , 10 ,   0.005462 , 216.774292
216.781250 ,   8.672600 , 7 , 10 ,   0.001763 , 216.781236
216.788194 ,   8.672690 , 7 , 10 ,   0.003084 , 216.788181
216.795139 ,   8.665470 , 7 , 10 ,   0.002091 , 216.795125
216.802083 ,   8.663150 , 7 , 10 ,   0.001209 , 216.802070
216.809028 ,   8.664220 , 7 , 10 ,   0.001466 , 216.809014
216.815972 ,   8.665890 , 7 , 10 ,   0.002095 , 216.815958
216.822917 ,   8.666760 , 7 , 10 ,   0.002293 , 216.822903
216.829861 ,   8.677480 , 7 , 10 ,   0.005413 , 216.829847
216.836806 ,   8.699830 , 7 , 10 ,   0.007038 , 216.836792
